idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
15999,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16000,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16001,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16002,IOT,"Core 1",57.00,°C,2020-10-20,19,26
16003,IOT,"Core 1",18.00,%,2020-10-20,19,26
16004,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16005,IOT,"Core 2",53.00,°C,2020-10-20,19,26
16006,IOT,"Core 2",28.10,%,2020-10-20,19,26
16007,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16008,IOT,"Core 3",51.00,°C,2020-10-20,19,26
16009,IOT,"Core 3",15.60,%,2020-10-20,19,26
16010,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16011,IOT,"Core 4",51.00,°C,2020-10-20,19,26
16012,IOT,"Core 4",12.50,%,2020-10-20,19,26
16013,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16014,IOT,"Core 5",51.00,°C,2020-10-20,19,26
16015,IOT,"Core 5",10.90,%,2020-10-20,19,26
16016,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16017,IOT,"Core 6",51.00,°C,2020-10-20,19,26
16018,IOT,"Core 6",18.80,%,2020-10-20,19,26
16019,IOT,"Memoria uso %",52.20,%,2020-10-20,19,26
16020,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16021,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16022,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16023,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16024,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16025,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16026,IOT,"Core 1",28.40,%,2020-10-20,19,26
16027,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16028,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16029,IOT,"Core 2",42.20,%,2020-10-20,19,26
16030,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16031,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16032,IOT,"Core 3",25.00,%,2020-10-20,19,26
16033,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16034,IOT,"Core 4",49.00,°C,2020-10-20,19,26
16035,IOT,"Core 4",20.30,%,2020-10-20,19,26
16036,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16037,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16038,IOT,"Core 5",18.80,%,2020-10-20,19,26
16039,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16040,IOT,"Core 6",49.00,°C,2020-10-20,19,26
16041,IOT,"Core 6",29.70,%,2020-10-20,19,26
16042,IOT,"Memoria uso %",52.20,%,2020-10-20,19,26
16043,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16044,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16045,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16046,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16047,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16048,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16049,IOT,"Core 1",18.20,%,2020-10-20,19,26
16050,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16051,IOT,"Core 2",51.00,°C,2020-10-20,19,26
16052,IOT,"Core 2",18.80,%,2020-10-20,19,26
16053,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16054,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16055,IOT,"Core 3",17.20,%,2020-10-20,19,26
16056,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16057,IOT,"Core 4",48.00,°C,2020-10-20,19,26
16058,IOT,"Core 4",7.80,%,2020-10-20,19,26
16059,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16060,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16061,IOT,"Core 5",18.80,%,2020-10-20,19,26
16062,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16063,IOT,"Core 6",51.00,°C,2020-10-20,19,26
16064,IOT,"Core 6",18.80,%,2020-10-20,19,26
16065,IOT,"Memoria uso %",52.30,%,2020-10-20,19,26
16066,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16067,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16068,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16069,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16070,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16071,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16072,IOT,"Core 1",32.30,%,2020-10-20,19,26
16073,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16074,IOT,"Core 2",57.00,°C,2020-10-20,19,26
16075,IOT,"Core 2",46.90,%,2020-10-20,19,26
16076,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16077,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16078,IOT,"Core 3",26.60,%,2020-10-20,19,26
16079,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16080,IOT,"Core 4",49.00,°C,2020-10-20,19,26
16081,IOT,"Core 4",32.80,%,2020-10-20,19,26
16082,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16083,IOT,"Core 5",48.00,°C,2020-10-20,19,26
16084,IOT,"Core 5",37.50,%,2020-10-20,19,26
16085,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16086,IOT,"Core 6",50.00,°C,2020-10-20,19,26
16087,IOT,"Core 6",21.90,%,2020-10-20,19,26
16088,IOT,"Memoria uso %",52.30,%,2020-10-20,19,26
16089,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16090,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16091,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16092,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16093,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16094,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16095,IOT,"Core 1",11.50,%,2020-10-20,19,26
16096,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16097,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16098,IOT,"Core 2",23.40,%,2020-10-20,19,26
16099,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16100,IOT,"Core 3",48.00,°C,2020-10-20,19,26
16101,IOT,"Core 3",6.30,%,2020-10-20,19,26
16102,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16103,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16104,IOT,"Core 4",9.40,%,2020-10-20,19,26
16105,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16106,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16107,IOT,"Core 5",9.40,%,2020-10-20,19,26
16108,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16109,IOT,"Core 6",49.00,°C,2020-10-20,19,26
16110,IOT,"Core 6",7.80,%,2020-10-20,19,26
16111,IOT,"Memoria uso %",52.30,%,2020-10-20,19,26
16112,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16113,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16114,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16115,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16116,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16117,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16118,IOT,"Core 1",9.60,%,2020-10-20,19,26
16119,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16120,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16121,IOT,"Core 2",10.90,%,2020-10-20,19,26
16122,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16123,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16124,IOT,"Core 3",15.60,%,2020-10-20,19,26
16125,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16126,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16127,IOT,"Core 4",1.60,%,2020-10-20,19,26
16128,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16129,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16130,IOT,"Core 5",14.10,%,2020-10-20,19,26
16131,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16132,IOT,"Core 6",48.00,°C,2020-10-20,19,26
16133,IOT,"Core 6",9.40,%,2020-10-20,19,26
16134,IOT,"Memoria uso %",52.30,%,2020-10-20,19,26
16135,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16136,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16137,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16138,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16139,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16140,IOT,"Core 1",48.00,°C,2020-10-20,19,26
16141,IOT,"Core 1",17.70,%,2020-10-20,19,26
16142,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16143,IOT,"Core 2",49.00,°C,2020-10-20,19,26
16144,IOT,"Core 2",29.70,%,2020-10-20,19,26
16145,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16146,IOT,"Core 3",48.00,°C,2020-10-20,19,26
16147,IOT,"Core 3",10.90,%,2020-10-20,19,26
16148,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16149,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16150,IOT,"Core 4",12.50,%,2020-10-20,19,26
16151,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16152,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16153,IOT,"Core 5",10.90,%,2020-10-20,19,26
16154,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16155,IOT,"Core 6",49.00,°C,2020-10-20,19,26
16156,IOT,"Core 6",23.40,%,2020-10-20,19,26
16157,IOT,"Memoria uso %",52.30,%,2020-10-20,19,26
16158,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16159,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16160,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16161,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16162,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16163,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16164,IOT,"Core 1",18.50,%,2020-10-20,19,26
16165,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16166,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16167,IOT,"Core 2",32.80,%,2020-10-20,19,26
16168,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16169,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16170,IOT,"Core 3",10.90,%,2020-10-20,19,26
16171,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16172,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16173,IOT,"Core 4",9.40,%,2020-10-20,19,26
16174,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16175,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16176,IOT,"Core 5",18.80,%,2020-10-20,19,26
16177,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16178,IOT,"Core 6",48.00,°C,2020-10-20,19,26
16179,IOT,"Core 6",14.10,%,2020-10-20,19,26
16180,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16181,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16182,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16183,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16184,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16185,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16186,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16187,IOT,"Core 1",13.80,%,2020-10-20,19,26
16188,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16189,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16190,IOT,"Core 2",21.90,%,2020-10-20,19,26
16191,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16192,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16193,IOT,"Core 3",7.80,%,2020-10-20,19,26
16194,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16195,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16196,IOT,"Core 4",7.80,%,2020-10-20,19,26
16197,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16198,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16199,IOT,"Core 5",7.80,%,2020-10-20,19,26
16200,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16201,IOT,"Core 6",49.00,°C,2020-10-20,19,26
16202,IOT,"Core 6",17.20,%,2020-10-20,19,26
16203,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16204,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
16205,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16206,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16207,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16208,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16209,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16210,IOT,"Core 1",24.70,%,2020-10-20,19,26
16211,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16212,IOT,"Core 2",51.00,°C,2020-10-20,19,26
16213,IOT,"Core 2",39.10,%,2020-10-20,19,26
16214,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16215,IOT,"Core 3",50.00,°C,2020-10-20,19,26
16216,IOT,"Core 3",21.90,%,2020-10-20,19,26
16217,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16218,IOT,"Core 4",50.00,°C,2020-10-20,19,26
16219,IOT,"Core 4",25.00,%,2020-10-20,19,26
16220,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16221,IOT,"Core 5",49.00,°C,2020-10-20,19,26
16222,IOT,"Core 5",21.90,%,2020-10-20,19,26
16223,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16224,IOT,"Core 6",51.00,°C,2020-10-20,19,26
16225,IOT,"Core 6",17.20,%,2020-10-20,19,26
16226,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16227,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16228,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16229,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16230,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16231,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16232,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16233,IOT,"Core 1",28.90,%,2020-10-20,19,26
16234,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16235,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16236,IOT,"Core 2",40.60,%,2020-10-20,19,26
16237,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16238,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16239,IOT,"Core 3",26.60,%,2020-10-20,19,26
16240,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16241,IOT,"Core 4",47.00,°C,2020-10-20,19,26
16242,IOT,"Core 4",25.00,%,2020-10-20,19,26
16243,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16244,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16245,IOT,"Core 5",25.00,%,2020-10-20,19,26
16246,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16247,IOT,"Core 6",50.00,°C,2020-10-20,19,26
16248,IOT,"Core 6",31.30,%,2020-10-20,19,26
16249,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16250,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16251,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16252,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16253,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16254,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16255,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16256,IOT,"Core 1",34.40,%,2020-10-20,19,26
16257,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16258,IOT,"Core 2",51.00,°C,2020-10-20,19,26
16259,IOT,"Core 2",53.10,%,2020-10-20,19,26
16260,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16261,IOT,"Core 3",50.00,°C,2020-10-20,19,26
16262,IOT,"Core 3",25.00,%,2020-10-20,19,26
16263,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16264,IOT,"Core 4",50.00,°C,2020-10-20,19,26
16265,IOT,"Core 4",31.30,%,2020-10-20,19,26
16266,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16267,IOT,"Core 5",48.00,°C,2020-10-20,19,26
16268,IOT,"Core 5",32.80,%,2020-10-20,19,26
16269,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16270,IOT,"Core 6",52.00,°C,2020-10-20,19,26
16271,IOT,"Core 6",32.80,%,2020-10-20,19,26
16272,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16273,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16274,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16275,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16276,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16277,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16278,IOT,"Core 1",50.00,°C,2020-10-20,19,26
16279,IOT,"Core 1",18.50,%,2020-10-20,19,26
16280,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16281,IOT,"Core 2",50.00,°C,2020-10-20,19,26
16282,IOT,"Core 2",31.30,%,2020-10-20,19,26
16283,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16284,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16285,IOT,"Core 3",12.50,%,2020-10-20,19,26
16286,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16287,IOT,"Core 4",49.00,°C,2020-10-20,19,26
16288,IOT,"Core 4",14.10,%,2020-10-20,19,26
16289,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16290,IOT,"Core 5",47.00,°C,2020-10-20,19,26
16291,IOT,"Core 5",15.60,%,2020-10-20,19,26
16292,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16293,IOT,"Core 6",50.00,°C,2020-10-20,19,26
16294,IOT,"Core 6",18.80,%,2020-10-20,19,26
16295,IOT,"Memoria uso %",52.40,%,2020-10-20,19,26
16296,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16297,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
16298,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16299,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16300,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16301,IOT,"Core 1",61.00,°C,2020-10-20,19,26
16302,IOT,"Core 1",60.20,%,2020-10-20,19,26
16303,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16304,IOT,"Core 2",60.00,°C,2020-10-20,19,26
16305,IOT,"Core 2",62.50,%,2020-10-20,19,26
16306,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16307,IOT,"Core 3",59.00,°C,2020-10-20,19,26
16308,IOT,"Core 3",71.90,%,2020-10-20,19,26
16309,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16310,IOT,"Core 4",55.00,°C,2020-10-20,19,26
16311,IOT,"Core 4",54.70,%,2020-10-20,19,26
16312,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16313,IOT,"Core 5",53.00,°C,2020-10-20,19,26
16314,IOT,"Core 5",51.60,%,2020-10-20,19,26
16315,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16316,IOT,"Core 6",55.00,°C,2020-10-20,19,26
16317,IOT,"Core 6",59.40,%,2020-10-20,19,26
16318,IOT,"Memoria uso %",54.00,%,2020-10-20,19,26
16319,IOT,"Memoria uso GB",8.60,GB,2020-10-20,19,26
16320,IOT,"Memoria livre GB",7.30,GB,2020-10-20,19,26
16321,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16322,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16323,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16324,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16325,IOT,"Core 1",34.40,%,2020-10-20,19,26
16326,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16327,IOT,"Core 2",52.00,°C,2020-10-20,19,26
16328,IOT,"Core 2",48.40,%,2020-10-20,19,26
16329,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16330,IOT,"Core 3",51.00,°C,2020-10-20,19,26
16331,IOT,"Core 3",37.50,%,2020-10-20,19,26
16332,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16333,IOT,"Core 4",50.00,°C,2020-10-20,19,26
16334,IOT,"Core 4",34.40,%,2020-10-20,19,26
16335,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16336,IOT,"Core 5",49.00,°C,2020-10-20,19,26
16337,IOT,"Core 5",26.60,%,2020-10-20,19,26
16338,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16339,IOT,"Core 6",51.00,°C,2020-10-20,19,26
16340,IOT,"Core 6",29.70,%,2020-10-20,19,26
16341,IOT,"Memoria uso %",54.50,%,2020-10-20,19,26
16342,IOT,"Memoria uso GB",8.70,GB,2020-10-20,19,26
16343,IOT,"Memoria livre GB",7.20,GB,2020-10-20,19,26
16344,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16345,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16346,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16347,IOT,"Core 1",56.00,°C,2020-10-20,19,26
16348,IOT,"Core 1",32.00,%,2020-10-20,19,26
16349,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16350,IOT,"Core 2",54.00,°C,2020-10-20,19,26
16351,IOT,"Core 2",46.90,%,2020-10-20,19,26
16352,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16353,IOT,"Core 3",52.00,°C,2020-10-20,19,26
16354,IOT,"Core 3",32.80,%,2020-10-20,19,26
16355,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16356,IOT,"Core 4",54.00,°C,2020-10-20,19,26
16357,IOT,"Core 4",12.50,%,2020-10-20,19,26
16358,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16359,IOT,"Core 5",51.00,°C,2020-10-20,19,26
16360,IOT,"Core 5",32.80,%,2020-10-20,19,26
16361,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16362,IOT,"Core 6",55.00,°C,2020-10-20,19,26
16363,IOT,"Core 6",32.80,%,2020-10-20,19,26
16364,IOT,"Memoria uso %",54.80,%,2020-10-20,19,26
16365,IOT,"Memoria uso GB",8.70,GB,2020-10-20,19,26
16366,IOT,"Memoria livre GB",7.20,GB,2020-10-20,19,26
16367,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16368,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16369,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16370,IOT,"Core 1",52.00,°C,2020-10-20,19,26
16371,IOT,"Core 1",23.20,%,2020-10-20,19,26
16372,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16373,IOT,"Core 2",52.00,°C,2020-10-20,19,26
16374,IOT,"Core 2",37.50,%,2020-10-20,19,26
16375,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16376,IOT,"Core 3",51.00,°C,2020-10-20,19,26
16377,IOT,"Core 3",17.20,%,2020-10-20,19,26
16378,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16379,IOT,"Core 4",52.00,°C,2020-10-20,19,26
16380,IOT,"Core 4",10.90,%,2020-10-20,19,26
16381,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16382,IOT,"Core 5",51.00,°C,2020-10-20,19,26
16383,IOT,"Core 5",23.40,%,2020-10-20,19,26
16384,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16385,IOT,"Core 6",51.00,°C,2020-10-20,19,26
16386,IOT,"Core 6",25.00,%,2020-10-20,19,26
16387,IOT,"Memoria uso %",53.00,%,2020-10-20,19,26
16388,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16389,IOT,"Memoria livre GB",7.50,GB,2020-10-20,19,26
16390,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16391,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16392,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16393,IOT,"Core 1",53.00,°C,2020-10-20,19,26
16394,IOT,"Core 1",28.90,%,2020-10-20,19,26
16395,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16396,IOT,"Core 2",54.00,°C,2020-10-20,19,26
16397,IOT,"Core 2",32.80,%,2020-10-20,19,26
16398,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16399,IOT,"Core 3",53.00,°C,2020-10-20,19,26
16400,IOT,"Core 3",28.10,%,2020-10-20,19,26
16401,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16402,IOT,"Core 4",54.00,°C,2020-10-20,19,26
16403,IOT,"Core 4",23.40,%,2020-10-20,19,26
16404,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16405,IOT,"Core 5",51.00,°C,2020-10-20,19,26
16406,IOT,"Core 5",26.60,%,2020-10-20,19,26
16407,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16408,IOT,"Core 6",55.00,°C,2020-10-20,19,26
16409,IOT,"Core 6",32.80,%,2020-10-20,19,26
16410,IOT,"Memoria uso %",53.00,%,2020-10-20,19,26
16411,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16412,IOT,"Memoria livre GB",7.50,GB,2020-10-20,19,26
16413,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
16414,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
16415,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
16416,IOT,"Core 1",51.00,°C,2020-10-20,19,26
16417,IOT,"Core 1",16.40,%,2020-10-20,19,26
16418,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
16419,IOT,"Core 2",51.00,°C,2020-10-20,19,26
16420,IOT,"Core 2",25.00,%,2020-10-20,19,26
16421,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
16422,IOT,"Core 3",49.00,°C,2020-10-20,19,26
16423,IOT,"Core 3",7.80,%,2020-10-20,19,26
16424,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
16425,IOT,"Core 4",48.00,°C,2020-10-20,19,26
16426,IOT,"Core 4",3.10,%,2020-10-20,19,26
16427,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
16428,IOT,"Core 5",48.00,°C,2020-10-20,19,26
16429,IOT,"Core 5",23.40,%,2020-10-20,19,26
16430,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
16431,IOT,"Core 6",50.00,°C,2020-10-20,19,26
16432,IOT,"Core 6",12.50,%,2020-10-20,19,26
16433,IOT,"Memoria uso %",53.00,%,2020-10-20,19,26
16434,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
16435,IOT,"Memoria livre GB",7.50,GB,2020-10-20,19,26
16436,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
